participant_id,cue_file,enc_trial_count,enc_condition_id,enc_low_prediction,enc_high_prediction,enc_direction,enc_scn_type,enc_target_file,enc_target_sat,enc_acc,ret_trial_count,ret_trial_type,ret_trial_type_code,cue_recog_response,cue_recog_acc,outcome_response,outcome_memory_acc,afc_response_num,afc_response_story,afc_response_sat,afc_acc,afc_story_acc,afc_sat_acc
14,stimuli/02-01_02_02_54_Slide-09.png,11.0,5.0,1.0,0.0,0,1,stimuli/02-01_02_02_54_Slide-14.png,0.0,1.0,81.0,old,1.0,new,0,no,0.0,4.0,stimuli/02-01_02_02_54_Slide-14.png,1.0,0.0,1.0,0.0
14,stimuli/01-01_02_01_71_Slide-01.png,12.0,2.0,0.0,0.0,1,0,stimuli/01-01_02_01_71_Slide-06.png,0.0,1.0,19.0,old,1.0,new,0,yes,0.0,2.0,stimuli/01-01_02_01_71_Slide-06.png,1.0,0.0,1.0,0.0
14,stimuli/02-02_01_02_249_Slide-09.png,13.0,1.0,0.0,0.0,0,1,stimuli/02-02_01_02_249_Slide-14.png,1.0,1.0,23.0,old,1.0,new,0,yes,0.0,2.0,stimuli/02-02_01_02_249_Slide-14.png,1.0,1.0,1.0,1.0
14,stimuli/01-01_02_02_116_Slide-01.png,14.0,4.0,0.0,1.0,1,1,stimuli/01-01_02_02_116_Slide-08.png,0.0,1.0,51.0,old,1.0,old,1,no,0.0,1.0,stimuli/01-01_02_02_116_Slide-06.png,1.0,0.0,0.0,0.0
14,stimuli/01-02_02_02_247_Slide-01.png,15.0,4.0,0.0,1.0,1,1,stimuli/01-02_02_02_247_Slide-08.png,0.0,1.0,28.0,new,0.0,old,0,9999,9999.0,9999.0,9999,9999.0,9999.0,9999.0,9999.0
14,stimuli/02-02_02_02_178_Slide-09.png,16.0,5.0,1.0,0.0,0,1,stimuli/02-02_02_02_178_Slide-14.png,0.0,1.0,65.0,new,0.0,new,1,9999,9999.0,9999.0,9999,9999.0,9999.0,9999.0,9999.0
14,stimuli/02-02_02_01_22_Slide-09.png,17.0,3.0,0.0,1.0,0,0,stimuli/02-02_02_01_22_Slide-16.png,1.0,1.0,30.0,old,1.0,old,1,yes,1.0,1.0,stimuli/02-02_02_01_22_Slide-16.png,0.0,0.0,1.0,0.0
14,stimuli/02-02_01_02_121_Slide-09.png,18.0,1.0,0.0,0.0,0,1,stimuli/02-02_01_02_121_Slide-14.png,1.0,1.0,22.0,old,1.0,old,1,yes,0.0,1.0,stimuli/02-02_01_02_121_Slide-14.png,1.0,1.0,1.0,1.0
14,stimuli/02-02_01_01_29_Slide-09.png,19.0,7.0,1.0,1.0,0,0,stimuli/02-02_01_01_29_Slide-16.png,0.0,1.0,10.0,old,1.0,new,0,no,0.0,4.0,stimuli/02-02_01_01_29_Slide-16.png,0.0,1.0,1.0,1.0
14,stimuli/01-01_01_01_04_Slide-01.png,20.0,6.0,1.0,0.0,1,0,stimuli/01-01_01_01_04_Slide-06.png,1.0,1.0,73.0,old,1.0,old,1,no,0.0,3.0,stimuli/01-01_01_01_04_Slide-08.png,1.0,0.0,0.0,1.0
14,stimuli/02-01_01_02_167_Slide-09.png,21.0,1.0,0.0,0.0,0,1,stimuli/02-01_01_02_167_Slide-14.png,1.0,1.0,8.0,old,1.0,new,0,no,1.0,1.0,stimuli/02-01_01_02_167_Slide-14.png,1.0,1.0,1.0,1.0
14,stimuli/02-01_01_02_191_Slide-09.png,22.0,1.0,0.0,0.0,0,1,stimuli/02-01_01_02_191_Slide-14.png,1.0,1.0,35.0,new,0.0,old,0,9999,9999.0,9999.0,9999,9999.0,9999.0,9999.0,9999.0
14,stimuli/02-01_01_01_23_Slide-09.png,23.0,7.0,1.0,1.0,0,0,stimuli/02-01_01_01_23_Slide-16.png,0.0,1.0,16.0,old,1.0,old,1,yes,1.0,1.0,stimuli/02-01_01_01_23_Slide-16.png,1.0,0.0,1.0,0.0
14,stimuli/02-01_01_01_155_Slide-09.png,24.0,7.0,1.0,1.0,0,0,stimuli/02-01_01_01_155_Slide-16.png,0.0,1.0,1.0,old,1.0,old,1,yes,1.0,4.0,stimuli/02-01_01_01_155_Slide-16.png,0.0,1.0,1.0,1.0
14,stimuli/01-01_02_02_110_Slide-01.png,25.0,4.0,0.0,1.0,1,1,stimuli/01-01_02_02_110_Slide-08.png,0.0,1.0,79.0,old,1.0,old,1,yes,1.0,3.0,stimuli/01-01_02_02_110_Slide-08.png,1.0,0.0,1.0,0.0
14,stimuli/01-01_01_02_45_Slide-01.png,26.0,8.0,1.0,1.0,1,1,stimuli/01-01_01_02_45_Slide-08.png,1.0,1.0,72.0,old,1.0,old,1,yes,1.0,1.0,stimuli/01-01_01_02_45_Slide-08.png,1.0,1.0,1.0,1.0
14,stimuli/02-01_01_02_179_Slide-09.png,27.0,1.0,0.0,0.0,0,1,stimuli/02-01_01_02_179_Slide-14.png,1.0,1.0,14.0,old,1.0,old,1,no,1.0,4.0,stimuli/02-01_01_02_179_Slide-14.png,0.0,0.0,1.0,0.0
14,stimuli/02-02_01_02_253_Slide-09.png,28.0,1.0,0.0,0.0,0,1,stimuli/02-02_01_02_253_Slide-14.png,1.0,1.0,52.0,old,1.0,new,0,no,1.0,4.0,stimuli/02-02_01_02_253_Slide-14.png,0.0,0.0,1.0,0.0
14,stimuli/01-02_01_01_134_Slide-01.png,29.0,6.0,1.0,0.0,1,0,stimuli/01-02_01_01_134_Slide-06.png,1.0,1.0,32.0,old,1.0,new,0,yes,1.0,1.0,stimuli/01-02_01_01_134_Slide-06.png,1.0,1.0,1.0,1.0
14,stimuli/02-01_02_02_186_Slide-09.png,30.0,5.0,1.0,0.0,0,1,stimuli/02-01_02_02_186_Slide-14.png,0.0,1.0,7.0,old,1.0,old,1,no,0.0,2.0,stimuli/02-01_02_02_186_Slide-14.png,0.0,1.0,1.0,1.0
14,stimuli/02-02_01_01_147_Slide-09.png,31.0,7.0,1.0,1.0,0,0,stimuli/02-02_01_01_147_Slide-16.png,0.0,1.0,9.0,old,1.0,new,0,yes,1.0,3.0,stimuli/02-02_01_01_147_Slide-16.png,0.0,1.0,1.0,1.0
14,stimuli/02-02_02_02_52_Slide-09.png,32.0,5.0,1.0,0.0,0,1,stimuli/02-02_02_02_52_Slide-14.png,0.0,1.0,18.0,old,1.0,old,1,no,0.0,3.0,stimuli/02-02_02_02_52_Slide-14.png,1.0,0.0,1.0,0.0
14,stimuli/02-01_01_02_169_Slide-09.png,33.0,1.0,0.0,0.0,0,1,stimuli/02-01_01_02_169_Slide-14.png,1.0,1.0,84.0,old,1.0,old,1,no,1.0,1.0,stimuli/02-01_01_02_169_Slide-14.png,1.0,1.0,1.0,1.0
14,stimuli/01-01_02_01_79_Slide-01.png,34.0,2.0,0.0,0.0,1,0,stimuli/01-01_02_01_79_Slide-06.png,0.0,1.0,45.0,old,1.0,old,1,no,1.0,3.0,stimuli/01-01_02_01_79_Slide-06.png,1.0,0.0,1.0,0.0
14,stimuli/02-01_02_02_176_Slide-09.png,35.0,5.0,1.0,0.0,0,1,stimuli/02-01_02_02_176_Slide-14.png,0.0,1.0,38.0,old,1.0,new,0,no,0.0,4.0,stimuli/02-01_02_02_176_Slide-14.png,1.0,0.0,1.0,0.0
14,stimuli/02-01_02_02_188_Slide-09.png,36.0,5.0,1.0,0.0,0,1,stimuli/02-01_02_02_188_Slide-14.png,0.0,1.0,46.0,old,1.0,new,0,yes,1.0,3.0,stimuli/02-01_02_02_188_Slide-16.png,0.0,0.0,0.0,1.0
14,stimuli/02-01_02_01_14_Slide-09.png,37.0,3.0,0.0,1.0,0,0,stimuli/02-01_02_01_14_Slide-16.png,1.0,1.0,42.0,old,1.0,old,1,no,0.0,3.0,stimuli/02-01_02_01_14_Slide-14.png,1.0,0.0,0.0,1.0
14,stimuli/01-01_01_02_35_Slide-01.png,38.0,8.0,1.0,1.0,1,1,stimuli/01-01_01_02_35_Slide-08.png,1.0,1.0,77.0,old,1.0,old,1,yes,1.0,3.0,stimuli/01-01_01_02_35_Slide-08.png,1.0,1.0,1.0,1.0
14,stimuli/01-01_01_01_06_Slide-01.png,39.0,6.0,1.0,0.0,1,0,stimuli/01-01_01_01_06_Slide-06.png,1.0,1.0,40.0,old,1.0,old,1,no,0.0,1.0,stimuli/01-01_01_01_06_Slide-06.png,1.0,1.0,1.0,1.0
14,stimuli/01-01_02_01_89_Slide-01.png,40.0,2.0,0.0,0.0,1,0,stimuli/01-01_02_01_89_Slide-06.png,0.0,1.0,33.0,old,1.0,old,1,no,1.0,1.0,stimuli/01-01_02_01_89_Slide-06.png,0.0,1.0,1.0,1.0
14,stimuli/01-02_01_02_166_Slide-01.png,41.0,8.0,1.0,1.0,1,1,stimuli/01-02_01_02_166_Slide-08.png,1.0,1.0,15.0,old,1.0,old,1,yes,1.0,2.0,stimuli/01-02_01_02_166_Slide-08.png,0.0,0.0,1.0,0.0
14,stimuli/01-02_02_01_203_Slide-01.png,42.0,2.0,0.0,0.0,1,0,stimuli/01-02_02_01_203_Slide-06.png,0.0,1.0,67.0,old,1.0,old,1,no,1.0,2.0,stimuli/01-02_02_01_203_Slide-06.png,1.0,0.0,1.0,0.0
14,stimuli/01-01_01_02_37_Slide-01.png,43.0,8.0,1.0,1.0,1,1,stimuli/01-01_01_02_37_Slide-08.png,1.0,1.0,66.0,old,1.0,old,1,yes,1.0,3.0,stimuli/01-01_01_02_37_Slide-08.png,1.0,1.0,1.0,1.0
14,stimuli/01-02_01_02_161_Slide-01.png,44.0,8.0,1.0,1.0,1,1,stimuli/01-02_01_02_161_Slide-08.png,1.0,1.0,83.0,old,1.0,old,1,no,0.0,3.0,stimuli/01-02_01_02_161_Slide-06.png,1.0,0.0,0.0,1.0
14,stimuli/01-01_01_01_07_Slide-01.png,46.0,6.0,1.0,0.0,1,0,stimuli/01-01_01_01_07_Slide-06.png,1.0,1.0,80.0,old,1.0,new,0,yes,1.0,2.0,stimuli/01-01_01_01_07_Slide-06.png,1.0,1.0,1.0,1.0
14,stimuli/02-02_02_02_182_Slide-09.png,47.0,5.0,1.0,0.0,0,1,stimuli/02-02_02_02_182_Slide-14.png,0.0,1.0,59.0,old,1.0,old,1,no,0.0,4.0,stimuli/02-02_02_02_182_Slide-14.png,1.0,0.0,1.0,0.0
14,stimuli/02-01_02_01_12_Slide-09.png,48.0,3.0,0.0,1.0,0,0,stimuli/02-01_02_01_12_Slide-16.png,1.0,1.0,26.0,old,1.0,new,0,no,0.0,4.0,stimuli/02-01_02_01_12_Slide-16.png,1.0,1.0,1.0,1.0
14,stimuli/02-01_01_01_223_Slide-09.png,49.0,7.0,1.0,1.0,0,0,stimuli/02-01_01_01_223_Slide-16.png,0.0,1.0,76.0,old,1.0,new,0,no,0.0,4.0,stimuli/02-01_01_01_223_Slide-16.png,0.0,1.0,1.0,1.0
14,stimuli/01-01_01_02_48_Slide-01.png,50.0,8.0,1.0,1.0,1,1,stimuli/01-01_01_02_48_Slide-08.png,1.0,1.0,49.0,old,1.0,new,0,yes,1.0,3.0,stimuli/01-01_01_02_48_Slide-08.png,1.0,1.0,1.0,1.0
14,stimuli/01-01_02_02_99_Slide-01.png,51.0,4.0,0.0,1.0,1,1,stimuli/01-01_02_02_99_Slide-08.png,0.0,1.0,61.0,old,1.0,new,0,yes,1.0,3.0,stimuli/01-01_02_02_99_Slide-08.png,1.0,0.0,1.0,0.0
14,stimuli/01-01_02_02_112_Slide-01.png,52.0,4.0,0.0,1.0,1,1,stimuli/01-01_02_02_112_Slide-08.png,0.0,1.0,17.0,old,1.0,old,1,no,0.0,3.0,stimuli/01-01_02_02_112_Slide-08.png,0.0,1.0,1.0,1.0
14,stimuli/01-02_01_01_129_Slide-01.png,53.0,6.0,1.0,0.0,1,0,stimuli/01-02_01_01_129_Slide-06.png,1.0,1.0,21.0,old,1.0,old,1,no,0.0,1.0,stimuli/01-02_01_01_129_Slide-06.png,1.0,1.0,1.0,1.0
14,stimuli/02-01_02_01_140_Slide-09.png,54.0,3.0,0.0,1.0,0,0,stimuli/02-01_02_01_140_Slide-16.png,1.0,1.0,58.0,old,1.0,old,1,no,0.0,4.0,stimuli/02-01_02_01_140_Slide-16.png,1.0,1.0,1.0,1.0
14,stimuli/01-02_02_01_199_Slide-01.png,55.0,2.0,0.0,0.0,1,0,stimuli/01-02_02_01_199_Slide-06.png,0.0,1.0,75.0,old,1.0,old,1,no,1.0,2.0,stimuli/01-02_02_01_199_Slide-06.png,1.0,0.0,1.0,0.0
14,stimuli/01-01_01_01_02_Slide-01.png,56.0,6.0,1.0,0.0,1,0,stimuli/01-01_01_01_02_Slide-06.png,1.0,1.0,63.0,old,1.0,new,0,no,0.0,1.0,stimuli/01-01_01_01_02_Slide-06.png,1.0,1.0,1.0,1.0
14,stimuli/02-02_02_02_192_Slide-09.png,57.0,5.0,1.0,0.0,0,1,stimuli/02-02_02_02_192_Slide-14.png,0.0,1.0,27.0,old,1.0,old,1,no,0.0,3.0,stimuli/02-02_02_02_192_Slide-14.png,1.0,0.0,1.0,0.0
14,stimuli/01-01_02_01_85_Slide-01.png,58.0,2.0,0.0,0.0,1,0,stimuli/01-01_02_01_85_Slide-06.png,0.0,1.0,70.0,old,1.0,new,0,yes,0.0,2.0,stimuli/01-01_02_01_85_Slide-06.png,1.0,0.0,1.0,0.0
14,stimuli/02-01_02_01_08_Slide-09.png,59.0,3.0,0.0,1.0,0,0,stimuli/02-01_02_01_08_Slide-16.png,1.0,1.0,36.0,old,1.0,old,1,yes,1.0,4.0,stimuli/02-01_02_01_08_Slide-16.png,1.0,1.0,1.0,1.0
14,stimuli/01-01_01_02_41_Slide-01.png,60.0,8.0,1.0,1.0,1,1,stimuli/01-01_01_02_41_Slide-08.png,1.0,1.0,48.0,old,1.0,new,0,yes,1.0,1.0,stimuli/01-01_01_02_41_Slide-08.png,1.0,1.0,1.0,1.0
14,stimuli/02-02_01_01_15_Slide-09.png,61.0,7.0,1.0,1.0,0,0,stimuli/02-02_01_01_15_Slide-16.png,0.0,1.0,6.0,old,1.0,old,1,yes,1.0,4.0,stimuli/02-02_01_01_15_Slide-16.png,0.0,1.0,1.0,1.0
14,stimuli/02-01_02_01_18_Slide-09.png,62.0,3.0,0.0,1.0,0,0,stimuli/02-01_02_01_18_Slide-16.png,1.0,1.0,43.0,old,1.0,old,1,yes,1.0,3.0,stimuli/02-01_02_01_18_Slide-16.png,1.0,1.0,1.0,1.0
14,stimuli/01-01_02_01_93_Slide-01.png,63.0,2.0,0.0,0.0,1,0,stimuli/01-01_02_01_93_Slide-06.png,0.0,1.0,29.0,old,1.0,old,1,no,1.0,4.0,stimuli/01-01_02_01_93_Slide-06.png,0.0,1.0,1.0,1.0
14,stimuli/01-02_01_01_130_Slide-01.png,64.0,6.0,1.0,0.0,1,0,stimuli/01-02_01_01_130_Slide-06.png,1.0,1.0,54.0,old,1.0,old,1,no,0.0,4.0,stimuli/01-02_01_01_130_Slide-06.png,1.0,1.0,1.0,1.0
14,stimuli/02-02_01_02_113_Slide-09.png,,,,,,,,,,5.0,new,0.0,old,0,,,,,,,,
14,stimuli/01-02_02_01_210_Slide-01.png,,,,,,,,,,11.0,new,0.0,old,0,,,,,,,,
14,stimuli/01-01_02_02_127_Slide-01.png,,,,,,,,,,13.0,new,0.0,new,1,,,,,,,,
14,stimuli/02-01_02_01_224_Slide-09.png,,,,,,,,,,20.0,new,0.0,new,1,,,,,,,,
14,stimuli/02-02_02_02_170_Slide-09.png,,,,,,,,,,37.0,new,0.0,new,1,,,,,,,,
14,stimuli/01-01_01_02_40_Slide-01.png,,,,,,,,,,44.0,new,0.0,new,1,,,,,,,,
14,stimuli/02-01_01_02_225_Slide-09.png,,,,,,,,,,47.0,new,0.0,new,1,,,,,,,,
14,stimuli/01-01_01_02_56_Slide-01.png,,,,,,,,,,62.0,new,0.0,new,1,,,,,,,,
14,stimuli/01-01_01_02_33_Slide-01.png,,,,,,,,,,64.0,new,0.0,old,0,,,,,,,,
14,stimuli/02-02_01_02_97_Slide-09.png,,,,,,,,,,71.0,new,0.0,new,1,,,,,,,,
